linkID,volume,capacity
36762,8,1200.0
128867,5,2000.0
128868,19,2000.0
22121,3,1200.0
442791,1,1200.0
153829,9,1200.0
358994,2,3000.0
114221,1,2400.0
451188-192110,2,1200.0
442789,1,1200.0
22120,7,1200.0
383924,1,1200.0
128857,4,1200.0
94964-595839-291018,9,1200.0
153850,20,2000.0
128850,1,6000.0
153851,20,2000.0
128851,2,1200.0
358996,2,3000.0
403173,1,1200.0
501400,3,4000.0
114211,16,6000.0
387340-334619,29,3000.0
128845,1,6000.0
128846,1,6000.0
423117-423119,7,1200.0
128847,1,6000.0
408118-199590,1,1200.0
128848,1,6000.0
128849,1,6000.0
22108,8,1200.0
22109,13,1200.0
174759-2141,4,1200.0
153843,1,1200.0
153845,1,1200.0
153846,2,1200.0
153847,1,1200.0
153848,2,1200.0
22105,4,3000.0
153849,1,1200.0
22106,9,3000.0
212578-212580-212582,1,2000.0
442760,10,2000.0
163401-163402,2,4000.0
114270,1,1200.0
501407,17,6000.0
128892,1,1200.0
128894,1,1200.0
558502-431263,1,2400.0
114247,1,2000.0
114248,2,2000.0
442781,7,1200.0
442782,8,1200.0
442772,8,4000.0
36705,7,4000.0
442773,2,4000.0
442774,8,4000.0
442775,2,4000.0
442776,8,4000.0
442777,3,1200.0
442779,3,1200.0
516784-135766,16,3000.0
191847-191709,19,6000.0
114237,51,12000.0
442770,8,4000.0
442771,2,4000.0
442761,6,2000.0
442762,6,2000.0
442763,6,2000.0
442764,6,2000.0
442765,6,2000.0
442767,3,4000.0
442768,9,4000.0
442769,2,4000.0
211915-211917-387499-550728,2,6000.0
417767,85,16000.0
442716,1,1200.0
22080,7,6000.0
114183,12,6000.0
608255,1,1200.0
22081,2,6000.0
114184,12,6000.0
22082,4,6000.0
114185,12,6000.0
22083,8,6000.0
114186,12,6000.0
114187,12,6000.0
608251,1,1200.0
114189,9,6000.0
608253,1,1200.0
22087,1,1200.0
417779,2,1200.0
114180,8,6000.0
474857-474839,6,1200.0
114181,8,6000.0
114182,11,6000.0
41116-277864-277704-407770,44,9000.0
608244,1,1200.0
114172,3,2000.0
114174,8,6000.0
386702-350969-252209,9,2000.0
22050,23,4000.0
114175,8,6000.0
608247,1,1200.0
114176,8,6000.0
114177,8,6000.0
114178,8,6000.0
420945-424004-420912,9,6000.0
114179,8,6000.0
608249,1,1200.0
114171,3,2000.0
468884-468922-468890,1,3000.0
542879-395236,12,3000.0
608233,3,1200.0
608234,6,1200.0
114165,2,4000.0
608238,8,1200.0
608239,9,1200.0
95015,3,1200.0
95016,4,1200.0
95017,3,1200.0
95018,4,1200.0
95011,3,1200.0
417715,13,4000.0
95012,4,1200.0
417716,10,4000.0
95013,3,1200.0
95014,4,1200.0
22038,3,4000.0
22039,3,4000.0
95010,4,1200.0
608220,2,1200.0
608221,2,1200.0
608226,3,1200.0
499435-499433,5,2400.0
403142,2,4000.0
95008,4,1200.0
95009,2,1200.0
403143,1,4000.0
95004,3,1200.0
95005,2,1200.0
95006,3,1200.0
95007,3,1200.0
22044,5,6000.0
95000,1,1200.0
22045,5,6000.0
95001,3,1200.0
95002,2,1200.0
95003,2,1200.0
153748,5,6000.0
403140,2,4000.0
403141,1,4000.0
608219,2,1200.0
403139,1,4000.0
130556-500409-381959,4,1200.0
212533,1,1200.0
608218,2,1200.0
481737-413609,8,6000.0
376187-376189-376191-376193,2,1200.0
36661,18,3000.0
36662,22,3000.0
403138,3,4000.0
319394,1,1200.0
36663,21,3000.0
36664,23,3000.0
36665,25,3000.0
36666,24,3000.0
36667,23,3000.0
36668,28,3000.0
403120,3,1200.0
212560,1,2000.0
487999-542568-223249-396038-220011,56,12000.0
95028,3,6000.0
128916-251393-251743,169,16000.0
417749,1,1200.0
95020,3,16000.0
417756,1,4000.0
212559,2,2000.0
403119,1,1200.0
212571,5,2000.0
319374,10,6000.0
212572,1,2000.0
285072-259887,4,2000.0
212573,5,2000.0
319375,5,4000.0
319376,2,4000.0
212574,1,2000.0
212570,1,2000.0
61603,1,1200.0
574431,15,4000.0
574434,31,12000.0
574435,68,9000.0
212568,1,2000.0
212569,5,2000.0
212564,1,2000.0
212565,6,2000.0
212566,6,2000.0
161448-319455-319453,3,3000.0
212575,4,2000.0
212576,1,2000.0
212577,4,2000.0
187147,3,6000.0
187144,3,6000.0
187145,4,6000.0
187146,4,6000.0
173240-173242-173244,2,9000.0
466236-466237,26,6000.0
319363,1,1200.0
417707,1,1200.0
574471,12,6000.0
319368,7,6000.0
319369,8,6000.0
549453,1,4000.0
549454,1,4000.0
574467,39,10000.0
574468,22,10000.0
476099,1,2400.0
187129,4,2400.0
476095,1,2400.0
476097,1,2400.0
410612-410635-435581-435582-567696-567471-567472-567473-567474-567475-567476-567477-410615-410602-410603-410604-410605-410606-621595-621596-416936-416968-416969-416970,1,8000.0
187122,2,3000.0
61647,6,2400.0
61648,1,2400.0
187130,15,6000.0
187131,45,6000.0
371339-242247,7,1200.0
319310,2,2000.0
319315,1,1200.0
61665,3,2000.0
319317,1,1200.0
61667,3,4000.0
61669,3,4000.0
187101,4,3000.0
319309,1,2000.0
608287,9,1200.0
187115,23,6000.0
284573-284630,28,3000.0
187113,4,6000.0
319319,1,1200.0
36804,70,6000.0
36805,66,6000.0
36806,43,6000.0
36807,15,9000.0
299710,8,6000.0
25278-321718,1,4000.0
212189,1,4000.0
540938,1,1200.0
177573-177575,12,2000.0
251782,9,1200.0
251787,4,2000.0
251788,12,2000.0
540920,1,1200.0
212195,1,2000.0
212190,1,4000.0
212191,1,4000.0
501358,2,1200.0
540924,1,1200.0
501366,2,1200.0
427872-427866,2,4000.0
501368,2,1200.0
501362,2,1200.0
501364,2,1200.0
501360,2,1200.0
515999,63,12000.0
180241-83384,1,3000.0
515997,46,12000.0
515998,47,8000.0
311282-311279-343866,1,1200.0
186983-186984,7,2400.0
540988,1,1200.0
540989,1,1200.0
549320,1,1200.0
540973,4,4000.0
540974,1,6000.0
626035-626036-626037-626038,7,12000.0
540970,3,4000.0
42519-178243,4,1200.0
540971,4,4000.0
540972,4,4000.0
549308,6,1200.0
549309,8,1200.0
434751-19459-314624,4,1200.0
501379,1,1200.0
67274-67276,1,600.0
61821,15,6000.0
251795,1,1200.0
61819,1,1200.0
540957,2,1200.0
540958,1,1200.0
501398,4,4000.0
501399,16,4000.0
466091-466089-466087,2,1200.0
501394,16,4000.0
501395,4,4000.0
501396,16,4000.0
501397,4,4000.0
299709,8,6000.0
22239,2,1200.0
285158,1,2000.0
274991-293084,2,4000.0
22236,1,1200.0
22237,2,1200.0
22238,1,1200.0
36870,4,4000.0
36871,4,2000.0
302927-302929,2,1200.0
22247,1,1200.0
22248,1,1200.0
22249,1,1200.0
22240,2,1200.0
36872,3,2000.0
36873,4,2000.0
36874,1,2000.0
417493,16,6000.0
417494,30,6000.0
108987-108985-108983,3,6000.0
36877,3,4000.0
417495,15,6000.0
36878,3,4000.0
417496,31,6000.0
22218,16,6000.0
22219,7,1200.0
36860,1,1200.0
571926-376434,40,16000.0
36869,4,4000.0
442456,17,2000.0
442457,11,2000.0
434631-39352,1,1200.0
36865,1,1200.0
216930-249697,1,3000.0
22222,2,1200.0
22227,2,1200.0
358651,1,1200.0
415877-415874,2,10000.0
540904,3,1200.0
540901,1,3000.0
540903,6,1200.0
383615,1,4000.0
383616,1,4000.0
36841,41,6000.0
383611,3,1200.0
36846,2,1200.0
515936,1,1200.0
358668,28,6000.0
36836,34,6000.0
36837,34,6000.0
476159-72553-476138,2,4000.0
417459,4,2000.0
32354-32355,135,20000.0
501321,2,1200.0
501322,5,1200.0
417460,2,2000.0
36822,14,6000.0
529107-529108-579645-579646-579647-579648,1,1200.0
223486-529305,33,6000.0
358689,11,1200.0
442400,1,2400.0
299786,17,6000.0
299787,14,6000.0
358691,7,1200.0
551712-551713,52,12000.0
417470,5,6000.0
358690,9,1200.0
417471,4,6000.0
319095,3,6000.0
128236,1,1200.0
128237,1,1200.0
319097,3,6000.0
71167-71168,6,12000.0
358579,2,1200.0
124602-245881,22,6000.0
358581,1,1200.0
358583,1,1200.0
319093,3,6000.0
128222,63,12000.0
128223,17,12000.0
128224,49,12000.0
128225,19,12000.0
621709-390737,7,6000.0
234169-540775-86967-86969-582958,10,2000.0
344037,12,6000.0
303296-303298-303300,1,1200.0
95115,1,1200.0
95116,1,1200.0
95117,1,600.0
22170,15,4000.0
22171,21,4000.0
608126,6,1200.0
22174,2,2000.0
319071,2,4000.0
305533-305535-305537,1,1200.0
344025,5,8000.0
43736-43737,20,8000.0
319087,3,6000.0
601839-601837,23,3000.0
95103,6,4000.0
319083,19,6000.0
95104,12,4000.0
128202,1,1200.0
319085,3,6000.0
258359-258360,10,1200.0
22188,1,1200.0
95101,6,4000.0
95102,11,4000.0
228348-228297-228350,1,1200.0
319082,21,6000.0
319054,2,4000.0
319055,1,4000.0
319050,2,4000.0
319053,6,4000.0
22155,2,1200.0
22157,2,1200.0
22159,2,1200.0
22153,2,1200.0
344006,5,3000.0
581192-282850-581194,1,1200.0
226806,27,4000.0
226807,29,4000.0
319063,1,4000.0
319064,1,4000.0
22165,1,1200.0
226803,33,4000.0
22167,1,1200.0
226805,39,4000.0
22169,4,1200.0
383563,8,1200.0
389696-390368-390365,1,1200.0
22164,2,4000.0
36781,1,1200.0
336854-336852-336850,1,2000.0
319037,5,2000.0
319038,11,2000.0
319039,6,2000.0
226841,1,2000.0
607237-607239-607240,15,6000.0
319044,2,1200.0
319046,1,1200.0
319040,10,2000.0
319041,5,2000.0
128247,1,1200.0
319042,14,2000.0
22145,1,1200.0
22146,1,1200.0
319048,1,1200.0
553806-553810,27,3000.0
167800,8,1200.0
213153-302375,1,1200.0
167801,8,1200.0
339806-339808,1,1200.0
395027-234676-234635-234692-64058,7,8000.0
167802,17,4000.0
167803,16,4000.0
167804,10,4000.0
167805,12,4000.0
450593-244174-244178,7,3000.0
536013-536015-536017-165925-165923,1,1200.0
212211,6,1200.0
251817,1,1200.0
251818,3,1200.0
545745-569393-481814-261275,10,1200.0
560553-98427,2,1200.0
210470-210472,7,2000.0
364449-364450,3,8000.0
549365,6,1200.0
549366,6,1200.0
192873,4,6000.0
310676,3,2000.0
549368,1,2000.0
212209,4,1200.0
251813,1,1200.0
251814,5,1200.0
212206,1,1200.0
212207,7,1200.0
251815,4,1200.0
212208,3,1200.0
251816,5,1200.0
549361,18,4000.0
251811,2,1200.0
549364,11,1200.0
251812,1,1200.0
251828,3,1200.0
396079-117911,2,1200.0
226842,1,2000.0
583456-583457-583458,1,12000.0
549354,11,1200.0
549355,11,1200.0
549356,9,1200.0
192885,7,4000.0
212218,4,1200.0
251827,6,1200.0
212212,4,1200.0
251821,2,1200.0
192880,1,4000.0
251822,7,1200.0
251823,1,1200.0
588987,6,4000.0
226882,15,2000.0
226883,12,2000.0
191996-142094,1,1200.0
212224,1,1200.0
103915-103913-103911,4,1200.0
588973,1,1200.0
540995,9,9000.0
540996,4,9000.0
540998,14,9000.0
251806,13,1200.0
540992,1,1200.0
251807,1,1200.0
383928-383926,1,1200.0
540994,5,9000.0
192862,5,1200.0
549337,1,4000.0
192865,1,4000.0
549338,1,4000.0
192866,1,4000.0
192867,5,4000.0
251802,1,1200.0
251803,16,1200.0
251804,12,1200.0
251805,13,1200.0
251800,8,1200.0
251801,1,1200.0
146854-146852,5,2000.0
61762,3,6000.0
608182,12,2000.0
608183,24,2000.0
588928,6,2000.0
61764,8,6000.0
61765,8,6000.0
61766,8,6000.0
61767,7,6000.0
61768,8,6000.0
226899,1,4000.0
251850,1,6000.0
310632,5,1200.0
587105-587103,1,1200.0
310633,4,1200.0
608186,19,2000.0
310634,10,2000.0
310635,7,2000.0
608187,15,2000.0
251858,1,6000.0
251856,1,6000.0
102742-102740,5,1200.0
212260,3,2000.0
61770,2,6000.0
61771,1,6000.0
212262,3,2000.0
588914,6,1200.0
588915,5,1200.0
226889,3,3000.0
212256,3,2000.0
212258,3,2000.0
38281-38283,1,1200.0
588946,6,4000.0
501658-501659,1,4000.0
61788,2,2000.0
61789,4,2000.0
582142-475239-470765,5,2000.0
251835,4,1200.0
251836,5,3000.0
549380,2,1200.0
549381,3,1200.0
310618,2,1200.0
251831,6,1200.0
549383,1,1200.0
310619,1,1200.0
251833,3,1200.0
251834,2,1200.0
61790,2,2000.0
212281,1,1200.0
61791,4,2000.0
61792,3,2000.0
61793,4,2000.0
255207-361872-361868-360492-360447-360450-361867-360448,5,3000.0
608151,1,1200.0
549378,1,4000.0
608152,1,1200.0
574306,4,1200.0
574307,3,1200.0
251847,7,1200.0
574308,7,4000.0
549370,1,2000.0
251848,1,6000.0
212299,2,1200.0
501222,4,2000.0
310713,3,6000.0
310714,16,6000.0
515857,13,1200.0
25699-406662-326492,28,8000.0
515852,63,6000.0
515850,4,1200.0
501209,2,1200.0
540812,1,1200.0
501210,2,1200.0
515849,4,1200.0
36911,10,1200.0
522144-383101,1,6000.0
540803,1,1200.0
251879,21,3000.0
251876,34,6000.0
398541-458305-458315,1,2000.0
251883,5,1200.0
251884,10,1200.0
501235,1,1200.0
251880,33,3000.0
153199,28,6000.0
53187-504189,2,2000.0
549201,77,12000.0
549202,5,1200.0
549203,4,1200.0
549204,5,1200.0
549205,5,1200.0
549207,1,1200.0
540852,13,2000.0
153186,4,1200.0
540850,12,2000.0
515894,1,1200.0
540851,16,2000.0
358704,2,1200.0
358705,2,1200.0
110258-38646,8,6000.0
378901-219082,25,3000.0
388900-388902,1,1200.0
540843,1,2400.0
540844,1,2400.0
540849,16,2000.0
61940,23,3000.0
61942,3,2000.0
540845,1,1200.0
540846,1,1200.0
61944,3,2000.0
61945,1,1200.0
61935,19,3000.0
61936,23,3000.0
61937,29,3000.0
61938,23,3000.0
61939,32,3000.0
16903-380258-407279,6,4000.0
501281,5,6000.0
540833,3,3000.0
358725,71,6000.0
540834,3,3000.0
540835,3,3000.0
289991-289992-289993,2,1200.0
61947,21,6000.0
61948,19,6000.0
61949,23,6000.0
164843-27243,9,3000.0
358732,30,6000.0
358733,21,6000.0
442560,1,1200.0
442561,1,1200.0
442562,4,1200.0
442552,2,1200.0
442553,5,1200.0
285282,52,12000.0
189881-96763,13,1200.0
285283,9,12000.0
36990,8,2000.0
36991,12,2000.0
36992,8,2000.0
128324-215239,1,1200.0
442543,1,1200.0
442544,4,1200.0
442545,8,1200.0
36993,12,2000.0
36994,9,2000.0
36995,12,2000.0
442581,1,1200.0
442584,11,4000.0
358761,1,1200.0
358762,1,1200.0
358763,4,1200.0
442577,2,1200.0
442579,2,1200.0
36986,10,2000.0
36987,12,2000.0
36988,9,2000.0
36989,12,2000.0
22342,1,1200.0
236809-599018,2,1200.0
358767,2,3000.0
22348,1,1200.0
358768,1,3000.0
442563,3,1200.0
36979,6,1200.0
442566,1,1200.0
442567,2,1200.0
36971,70,8000.0
36973,7,1200.0
36974,9,1200.0
36978,3,1200.0
299880,1,1200.0
299871,10,1200.0
442510,2,1200.0
442511,4,1200.0
442512,1,1200.0
442513,3,1200.0
442514,1,1200.0
442515,3,1200.0
299878,1,1200.0
143763-99167-230455,1,4000.0
285243,1,4000.0
515810,1,1200.0
285245,1,4000.0
285247,1,4000.0
350120-350122,5,1200.0
299890,5,1200.0
22325,2,1200.0
299891,6,1200.0
22326,2,1200.0
36957,3,6000.0
299882,2,1200.0
515809,3,2400.0
442504,2,1200.0
515805,7,1200.0
442505,5,1200.0
442506,1,1200.0
36951,3,6000.0
515807,29,3000.0
442507,5,1200.0
36952,3,6000.0
116610-116611-116612-116613,9,12000.0
515808,5,2400.0
442508,2,1200.0
36953,3,6000.0
442509,5,1200.0
36954,3,6000.0
36955,3,6000.0
36956,3,6000.0
249379-184688,13,2000.0
442540,4,1200.0
501200,8,1200.0
442530,3,1200.0
442531,3,1200.0
501201,8,1200.0
501202,4,1200.0
442532,3,1200.0
442533,3,1200.0
501203,3,1200.0
299896,1,6000.0
299897,2,6000.0
442534,3,1200.0
442535,5,1200.0
299898,1,6000.0
442536,34,6000.0
299899,2,6000.0
442537,13,6000.0
442538,41,9000.0
515838,1,1200.0
442539,14,9000.0
245092-488660-488657,2,2000.0
515830,1,1200.0
515831,1,1200.0
515832,1,1200.0
78701-78699,9,1200.0
285266,8,3000.0
285267,3,1200.0
285268,3,1200.0
285269,3,1200.0
129185-129187,17,3000.0
184157-482532,15,6000.0
417596,6,6000.0
417597,6,6000.0
417599,15,6000.0
442524,34,9000.0
442525,13,9000.0
92430-455993-360637-360643,3,4000.0
107094-107085,2,4000.0
515829,1,1200.0
417591,6,6000.0
417592,6,6000.0
285270,3,1200.0
417593,6,6000.0
285271,8,6000.0
417594,6,6000.0
285272,8,6000.0
417595,6,6000.0
424394-424395,2,8000.0
441435-441437,8,1200.0
128112,6,1200.0
128113,9,1200.0
128114,39,9000.0
574280,11,1200.0
574283,2,1200.0
358699,24,6000.0
574287,33,4000.0
574278,6,1200.0
574279,6,1200.0
128106,3,1200.0
128107,1,1200.0
128108,1,1200.0
344165,2,1200.0
128101,1,1200.0
128103,1,1200.0
128104,3,1200.0
446068-446066-385131-385173-385129,1,6000.0
574292,8,1200.0
417529,1,1200.0
98000-97991,1,1200.0
589356-533259,16,6000.0
608012,1,1200.0
383644,1,1200.0
344150,1,1200.0
95232,1,4000.0
95234,1,4000.0
417543,6,6000.0
417544,11,6000.0
167732,1,1200.0
167733,1,1200.0
417540,9,4000.0
608009,1,1200.0
522453-536247,1,1200.0
549299,4,1200.0
438235-421069,2,2000.0
549298,12,4000.0
588885,8,1200.0
319178,1,1200.0
319171,4,1200.0
226939,7,1200.0
319172,1,1200.0
319173,3,1200.0
319174,1,1200.0
344130,1,1200.0
226934,3,1200.0
95254,5,4000.0
319179,8,1200.0
79416-249993,23,6000.0
95252,5,4000.0
574236,1,1200.0
226940,4,1200.0
574237,1,1200.0
574238,1,1200.0
319170,3,1200.0
344124,4,3000.0
588874,8,4000.0
251909,1,1200.0
128143,9,1200.0
588875,4,4000.0
128144,12,1200.0
128145,11,1200.0
319182,8,1200.0
128146,6,1200.0
319183,6,1200.0
128147,1,1200.0
128148,11,4000.0
319184,4,1200.0
251907,1,1200.0
319185,5,1200.0
410576-410578,4,1200.0
226920,32,6000.0
574252,1,1200.0
233738-233739-233740-233741,48,6000.0
128141,1,2000.0
574254,1,2000.0
574245,1,1200.0
574246,1,1200.0
351419-351421,1,1200.0
128139,1,2000.0
319180,9,1200.0
251903,4,1200.0
319181,8,1200.0
588880,1,1200.0
588883,1,3000.0
334620-387341,19,3000.0
128132,12,1200.0
128133,5,1200.0
128134,5,1200.0
128135,3,1200.0
285929-285931,2,1200.0
481139-481137-481135,1,1200.0
128136,4,1200.0
128137,1,2000.0
22255,4,1200.0
226953,5,3000.0
226954,5,3000.0
128130,6,1200.0
240705-16077,4,1200.0
22251,2,1200.0
128129,1,1200.0
344105,1,1200.0
128120,4,1200.0
128121,1,1200.0
128122,1,1200.0
128123,6,1200.0
548760-548762,3,6000.0
128124,5,1200.0
574271,9,1200.0
574272,6,1200.0
262594-262596,1,1200.0
226941,7,1200.0
319169,1,1200.0
226942,4,1200.0
226943,17,3000.0
226944,17,3000.0
574276,8,2000.0
226951,1,1200.0
22262,3,2000.0
36894,4,1200.0
36898,6,2400.0
212312,6,16000.0
319131,2,1200.0
319132,1,1200.0
319133,11,3600.0
588843,1,1200.0
319134,9,1200.0
319130,3,1200.0
226978,1,4000.0
226974,5,3000.0
319135,3,1200.0
226977,8,1200.0
226981,1,4000.0
226982,1,4000.0
192751,1,1200.0
226983,1,4000.0
167797,17,4000.0
167798,17,4000.0
167799,8,1200.0
549249,1,1200.0
549241,1,1200.0
153142,1,1200.0
588830,13,6000.0
153143,1,1200.0
153144,1,1200.0
212342,3,1200.0
212343,6,8000.0
418047-82954,1,1200.0
238618-238509-237642,1,1200.0
574210,6,1200.0
549233,1,1200.0
549234,1,1200.0
574202,49,6000.0
574203,58,6000.0
226973,17,3000.0
574207,1,1200.0
549230,1,1200.0
549231,1,1200.0
549232,1,1200.0
153175,1,1200.0
153179,5,1200.0
106375-106376,13,4000.0
251918,1,1200.0
61863,2,1200.0
61864,2,1200.0
61865,4,1200.0
574220,5,1200.0
574221,5,1200.0
61868,1,1200.0
574211,3,1200.0
574212,3,1200.0
574213,13,1200.0
574214,6,1200.0
574215,3,1200.0
574216,4,1200.0
402729-402727-402725,6,2000.0
574217,1,1200.0
549229,1,1200.0
574218,2,1200.0
153180,5,1200.0
153181,4,1200.0
153182,4,1200.0
588870,8,4000.0
588871,4,4000.0
588872,8,4000.0
153184,3,1200.0
588873,4,4000.0
153185,4,1200.0
128164,1,1200.0
128166,1,1200.0
153168,3,1200.0
61871,1,1200.0
549208,9,1200.0
319128,2,1200.0
608072,8,1200.0
319129,3,1200.0
549209,5,1200.0
319124,10,1200.0
319125,13,1200.0
319126,12,1200.0
61878,4,1200.0
128162,1,1200.0
319127,2,1200.0
549211,14,6000.0
310785,2,1200.0
310786,2,1200.0
574226,1,1200.0
153172,1,1200.0
299906,1,1200.0
251920,1,1200.0
153173,1,1200.0
251922,2,1200.0
153174,1,1200.0
549210,1,1200.0
600582-44679-44680-44681-44682-44683-44684,3,8000.0
588801,4,2000.0
153113,3,1200.0
153114,6,1200.0
153115,4,1200.0
153119,2,1200.0
192718,2,1200.0
61887,6,1200.0
608069,1,4000.0
167752,1,1200.0
153105,13,4000.0
61894,2,1200.0
153106,1,1200.0
319107,4,4000.0
153107,1,1200.0
153109,1,1200.0
251984,5,1200.0
192721,1,1200.0
251985,14,1200.0
531435-236824,1,1200.0
588828,9,6000.0
588829,10,6000.0
167775,1,1200.0
167776,1,4000.0
167777,3,4000.0
549260,1,1200.0
549261,1,1200.0
310739,1,1200.0
549262,4,1200.0
549265,1,1200.0
361532-361534-361536,1,1200.0
153120,4,1200.0
588818,1,1200.0
361553-361555,1,1200.0
167771,1,4000.0
549255,1,1200.0
549256,1,1200.0
549257,1,1200.0
549258,1,1200.0
549251,1,1200.0
481885,1,2400.0
481888,1,1200.0
481889,1,1200.0
442281,1,1200.0
564275-168960,5,9000.0
226587,1,6000.0
226584,4,4000.0
481874,2,1200.0
528866-428542,1,4000.0
601402-601404,2,2000.0
251510,22,6000.0
251511,19,6000.0
251516,33,6000.0
251517,24,6000.0
251512,27,6000.0
251513,35,6000.0
251514,23,6000.0
251515,22,6000.0
515635-515636,1,6000.0
442290,6,1200.0
442291,5,3000.0
442292,83,12000.0
501114,1,1200.0
251522,16,6000.0
226599,1,1200.0
299503,21,4000.0
299504,20,4000.0
299505,20,4000.0
299506,21,4000.0
299507,22,4000.0
299508,17,4000.0
153039-29925,2,1200.0
299509,22,4000.0
540742,1,1200.0
515787,5,6000.0
515788,5,6000.0
515789,5,6000.0
515783,4,6000.0
515784,4,6000.0
540740,2,1200.0
515785,5,6000.0
540741,1,1200.0
540747,8,1200.0
442241,1,1200.0
442242,1,1200.0
456891,6,1200.0
456892,2,4000.0
456895,7,1200.0
515775,5,6000.0
456897,1,1200.0
456899,1,1200.0
540739,2,1200.0
540735,8,3000.0
540736,2,1200.0
442230,1,1200.0
540737,2,1200.0
540738,2,1200.0
251585,9,2400.0
501134,4,1200.0
251586,9,2400.0
501135,8,1200.0
442223,1,1200.0
501136,4,1200.0
119940-119942,3,1200.0
442227,1,1200.0
251583,2,1200.0
442228,1,1200.0
251584,5,2400.0
501133,9,1200.0
417298,2,1200.0
540720,8,4000.0
540721,13,2000.0
540722,8,2000.0
540723,11,2000.0
540728,21,4000.0
442260,2,1200.0
540724,8,2000.0
442262,2,1200.0
540725,10,2000.0
540726,8,2000.0
442264,2,1200.0
540727,36,4000.0
276845-276836,1,2000.0
501168,3,1200.0
501164,3,1200.0
501165,1,1200.0
540711,2,6000.0
540712,2,6000.0
456879,5,1200.0
481815,7,3000.0
442250,3,2000.0
540713,11,4000.0
410589-410590,1,12000.0
456880,13,1200.0
393078-361383-361389,4,2000.0
299561,1,1200.0
417659-417660,79,8000.0
299562,9,1200.0
299552,4,3000.0
299554,1,1200.0
417247,1,4000.0
299556,1,1200.0
417248,1,4000.0
299559,1,1200.0
417240,1,1200.0
494755-167380,1,1200.0
456859,1,1200.0
126596-126598,1,2000.0
270908-338475,43,6000.0
391570-97581-97471,6,6000.0
417250,2,3000.0
456860,3,1200.0
206217-276450-210177-468569-468593,30,6000.0
40625-40626-40627,1,1200.0
182082-182084-342915,1,4000.0
119840-119841-119842,1,4000.0
299592,2,3000.0
299593,2,3000.0
299594,2,3000.0
299595,2,3000.0
208458-394057,137,16000.0
417273,1,1200.0
128552,1,1200.0
358417,27,6000.0
358418,28,6000.0
456806,1,1200.0
109930-300066-185555,1,1200.0
472599-472596-107039,1,4000.0
386871-386872,15,6000.0
22436,1,1200.0
299510,22,4000.0
299511,7,4000.0
128546,4,1200.0
299519,7,6000.0
22448,1,1200.0
574094,9,1200.0
299520,8,6000.0
299521,1,6000.0
299523,6,6000.0
417215,15,4000.0
417216,11,1200.0
299526,6,6000.0
299528,1,6000.0
128537,4,1200.0
299529,1,6000.0
22417,1,1200.0
128530,18,9000.0
128531,19,9000.0
22419,1,1200.0
128534,2,4000.0
358439,1,1200.0
358436,37,6000.0
299530,1,6000.0
417224,1,6000.0
417225,1,6000.0
515713,2,4000.0
515714,2,4000.0
515710,7,1200.0
515712,2,4000.0
22421,1,1200.0
22423,1,1200.0
358447,1,1200.0
92486-92484-92426,1,2000.0
358448,1,1200.0
22425,1,1200.0
624961-624959,8,3000.0
213349-503924,6,1200.0
299547,1,3000.0
299548,7,3000.0
299549,3,6000.0
39140-453758,7,1200.0
95339,3,2000.0
397941,2,1200.0
255026-255027,2,3000.0
574161,6,1200.0
574162,8,1200.0
574163,25,6000.0
397944,1,1200.0
574164,25,6000.0
397945,1,1200.0
574165,29,6000.0
397946,1,1200.0
574166,3,1200.0
561927-560652,2,2000.0
128461,1,1200.0
95324,6,4000.0
128460,3,1200.0
574167,6,1200.0
358355,1,1200.0
14356-57,3,4000.0
128451,2,6000.0
128452,1,4000.0
574180,40,6000.0
420984-420982,1,1200.0
574182,13,1200.0
574183,6,1200.0
481207-242348-327078,2,6000.0
574184,9,1200.0
574185,3,1200.0
549189,2,4000.0
128447,2,2000.0
128448,5,2000.0
549187,3,4000.0
549188,3,4000.0
128443,2,2000.0
128444,2,2000.0
128445,3,2000.0
397936,1,1200.0
128437,11,6000.0
128438,1,1200.0
588764,3,9000.0
397984,1,1200.0
588765,3,6000.0
296927-330169,9,8000.0
529473-624433-586456,1,1200.0
588766,3,9000.0
588767,3,6000.0
588768,5,4000.0
